timestamp,event_id,rainfall_mm,antecedent_precipitation_mm,flow_cms,hydrolite_flow_cms,system_error_cms,lead_time_hr,source,quality_status
2025-03-01 01:00:00,event_3,0.5715,0.5715,1.6150,0.3143,1.3006,1,synthetic,synthetic_demo
2025-03-01 02:00:00,event_3,0.7389,1.3104,1.8504,0.6327,1.2177,1,synthetic,synthetic_demo
2025-03-01 03:00:00,event_3,0.7473,2.0577,1.9764,0.8666,1.1099,1,synthetic,synthetic_demo
2025-03-01 04:00:00,event_3,0.7150,2.7727,1.9962,1.0172,0.9791,1,synthetic,synthetic_demo
2025-03-01 05:00:00,event_3,0.0000,2.7727,1.5318,0.7324,0.7995,1,synthetic,synthetic_demo
2025-03-01 06:00:00,event_3,0.3594,3.1321,1.3555,0.7250,0.6305,1,synthetic,synthetic_demo
2025-03-01 07:00:00,event_3,0.8610,3.9931,1.4703,0.9955,0.4748,1,synthetic,synthetic_demo
2025-03-01 08:00:00,event_3,0.2434,4.2365,1.1304,0.8506,0.2797,1,synthetic,synthetic_demo
2025-03-01 09:00:00,event_3,0.1522,4.3886,0.7767,0.6961,0.0806,1,synthetic,synthetic_demo
2025-03-01 10:00:00,event_3,0.7816,5.1702,0.8433,0.9311,-0.0878,1,synthetic,synthetic_demo
2025-03-01 11:00:00,event_3,0.5239,5.6940,0.6882,0.9585,-0.2703,1,synthetic,synthetic_demo
2025-03-01 12:00:00,event_3,0.5138,6.2078,0.5243,0.9727,-0.4484,1,synthetic,synthetic_demo
2025-03-01 13:00:00,event_3,0.0000,6.2078,0.0592,0.7003,-0.6412,1,synthetic,synthetic_demo
2025-03-01 14:00:00,event_3,0.5670,6.7748,0.0240,0.8161,-0.7921,1,synthetic,synthetic_demo
2025-03-01 15:00:00,event_3,1.8763,8.6511,0.7450,1.6196,-0.8745,1,synthetic,synthetic_demo
2025-03-01 16:00:00,event_3,4.7993,13.4505,2.9750,3.8057,-0.8307,1,synthetic,synthetic_demo
2025-03-01 17:00:00,event_3,7.3912,20.8417,6.1011,6.8053,-0.7042,1,synthetic,synthetic_demo
2025-03-01 18:00:00,event_3,9.0813,29.9230,9.3436,9.8945,-0.5509,1,synthetic,synthetic_demo
2025-03-01 19:00:00,event_3,11.3115,41.2345,12.9976,13.3454,-0.3478,1,synthetic,synthetic_demo
2025-03-01 20:00:00,event_3,14.2473,55.4818,17.3740,17.4447,-0.0707,1,synthetic,synthetic_demo
2025-03-01 21:00:00,event_3,16.0778,71.5597,21.6210,21.4030,0.2180,1,synthetic,synthetic_demo
2025-03-01 22:00:00,event_3,19.7871,91.3468,26.8976,26.2931,0.6045,1,synthetic,synthetic_demo
2025-03-01 23:00:00,event_3,21.9703,113.3171,32.0156,31.0147,1.0010,1,synthetic,synthetic_demo
2025-03-02 00:00:00,event_3,23.4536,136.7707,36.6101,35.2301,1.3800,1,synthetic,synthetic_demo
2025-03-02 01:00:00,event_3,21.0606,157.8313,38.5308,36.9490,1.5818,1,synthetic,synthetic_demo
2025-03-02 02:00:00,event_3,18.3828,175.6426,38.3625,36.7138,1.6487,1,synthetic,synthetic_demo
2025-03-02 03:00:00,event_3,17.4305,192.3343,37.7198,36.0208,1.6991,1,synthetic,synthetic_demo
2025-03-02 04:00:00,event_3,15.3606,206.9476,36.0756,34.3833,1.6923,1,synthetic,synthetic_demo
2025-03-02 05:00:00,event_3,11.7992,218.0318,32.8276,31.2455,1.5821,1,synthetic,synthetic_demo
2025-03-02 06:00:00,event_3,9.4678,227.4996,29.1579,27.7040,1.4539,1,synthetic,synthetic_demo
2025-03-02 07:00:00,event_3,6.4469,233.5871,24.7767,23.4927,1.2840,1,synthetic,synthetic_demo
2025-03-02 08:00:00,event_3,4.0106,236.7367,20.2311,19.1206,1.1105,1,synthetic,synthetic_demo
2025-03-02 09:00:00,event_3,3.0821,239.5753,16.4626,15.4619,1.0007,1,synthetic,synthetic_demo
2025-03-02 10:00:00,event_3,0.0000,239.4232,11.9734,11.1326,0.8408,1,synthetic,synthetic_demo
2025-03-02 11:00:00,event_3,0.0000,238.6416,8.7942,8.0155,0.7788,1,synthetic,synthetic_demo
2025-03-02 12:00:00,event_3,0.1854,238.3032,6.6656,5.8731,0.7925,1,synthetic,synthetic_demo
2025-03-02 13:00:00,event_3,0.0000,237.7894,5.0697,4.2286,0.8411,1,synthetic,synthetic_demo
2025-03-02 14:00:00,event_3,0.4411,238.2304,4.2252,3.2872,0.9380,1,synthetic,synthetic_demo
2025-03-02 15:00:00,event_3,0.0000,237.6635,3.3929,2.3668,1.0261,1,synthetic,synthetic_demo
2025-03-02 16:00:00,event_3,0.0000,235.7871,2.8259,1.7041,1.1218,1,synthetic,synthetic_demo
2025-03-02 17:00:00,event_3,0.9215,231.9093,2.9913,1.7338,1.2575,1,synthetic,synthetic_demo
2025-03-02 18:00:00,event_3,0.5263,225.0444,2.8954,1.5378,1.3576,1,synthetic,synthetic_demo
2025-03-02 19:00:00,event_3,0.0000,215.9631,2.5270,1.1072,1.4198,1,synthetic,synthetic_demo
2025-03-02 20:00:00,event_3,0.7260,205.3775,2.6992,1.1965,1.5027,1,synthetic,synthetic_demo
2025-03-02 21:00:00,event_3,0.0000,191.1302,2.3912,0.8615,1.5298,1,synthetic,synthetic_demo
2025-03-02 22:00:00,event_3,0.0000,175.0523,2.1618,0.6202,1.5415,1,synthetic,synthetic_demo
2025-03-02 23:00:00,event_3,0.0000,155.2652,1.9820,0.4466,1.5354,1,synthetic,synthetic_demo
2025-03-03 00:00:00,event_3,0.8424,134.1374,2.3317,0.7849,1.5468,1,synthetic,synthetic_demo
2025-03-03 01:00:00,event_3,0.6091,111.2928,2.4173,0.9001,1.5173,1,synthetic,synthetic_demo
2025-03-03 02:00:00,event_3,0.0000,90.2322,2.0838,0.6481,1.4358,1,synthetic,synthetic_demo
2025-03-03 03:00:00,event_3,0.0000,71.8493,1.8049,0.4666,1.3383,1,synthetic,synthetic_demo
2025-03-03 04:00:00,event_3,0.5687,54.9875,1.8984,0.6488,1.2496,1,synthetic,synthetic_demo
2025-03-03 05:00:00,event_3,0.0000,39.6270,1.5803,0.4671,1.1132,1,synthetic,synthetic_demo
2025-03-03 06:00:00,event_3,0.7874,28.6152,1.7680,0.7694,0.9986,1,synthetic,synthetic_demo
2025-03-03 07:00:00,event_3,0.0000,19.1474,1.3820,0.5540,0.8281,1,synthetic,synthetic_demo
2025-03-03 08:00:00,event_3,0.3866,13.0871,1.2786,0.6115,0.6671,1,synthetic,synthetic_demo
2025-03-03 09:00:00,event_3,0.0000,9.0766,0.9185,0.4403,0.4782,1,synthetic,synthetic_demo
2025-03-03 10:00:00,event_3,0.4716,6.4661,0.8833,0.5764,0.3069,1,synthetic,synthetic_demo
2025-03-03 11:00:00,event_3,0.0000,6.4661,0.5228,0.4150,0.1078,1,synthetic,synthetic_demo
2025-03-03 12:00:00,event_3,0.0000,6.4661,0.2100,0.2988,-0.0888,1,synthetic,synthetic_demo
2025-03-03 13:00:00,event_3,0.7197,7.0005,0.3615,0.6110,-0.2495,1,synthetic,synthetic_demo
2025-03-03 14:00:00,event_3,0.3928,7.3933,0.2292,0.6560,-0.4268,1,synthetic,synthetic_demo
2025-03-03 15:00:00,event_3,0.0000,6.9523,0.0000,0.4723,-0.6150,1,synthetic,synthetic_demo
2025-03-03 16:00:00,event_3,0.6423,7.5946,0.0000,0.6933,-0.7606,1,synthetic,synthetic_demo
2025-03-03 17:00:00,event_3,0.0000,7.5946,0.0000,0.4992,-0.9266,1,synthetic,synthetic_demo
2025-03-03 18:00:00,event_3,0.0000,6.6731,0.0000,0.3594,-1.0733,1,synthetic,synthetic_demo
2025-03-03 19:00:00,event_3,0.4741,6.6209,0.0000,0.5195,-1.1788,1,synthetic,synthetic_demo
2025-03-03 20:00:00,event_3,0.0000,6.6209,0.0000,0.3741,-1.2896,1,synthetic,synthetic_demo
2025-03-03 21:00:00,event_3,0.0000,5.8949,0.0000,0.2693,-1.3766,1,synthetic,synthetic_demo
2025-03-03 22:00:00,event_3,0.9632,6.8581,0.0000,0.7237,-1.3971,1,synthetic,synthetic_demo
2025-03-03 23:00:00,event_3,0.5192,7.3772,0.0000,0.8066,-1.4246,1,synthetic,synthetic_demo
2025-03-04 00:00:00,event_3,0.0000,7.3772,0.0000,0.5807,-1.4535,1,synthetic,synthetic_demo
2025-03-04 01:00:00,event_3,0.0278,6.5626,0.0000,0.4334,-1.4528,1,synthetic,synthetic_demo
2025-03-04 02:00:00,event_3,0.4305,6.3840,0.0000,0.5488,-1.4078,1,synthetic,synthetic_demo
2025-03-04 03:00:00,event_3,0.0000,6.3840,0.0000,0.3951,-1.3617,1,synthetic,synthetic_demo
2025-03-04 04:00:00,event_3,0.0000,6.3840,0.0000,0.2845,-1.2904,1,synthetic,synthetic_demo
2025-03-04 05:00:00,event_3,0.0194,5.8346,0.0000,0.2155,-1.1953,1,synthetic,synthetic_demo
2025-03-04 06:00:00,event_3,0.3222,6.1568,0.0000,0.3323,-1.0664,1,synthetic,synthetic_demo
2025-03-04 07:00:00,event_3,0.9870,6.3563,0.0000,0.7821,-0.8938,1,synthetic,synthetic_demo
2025-03-04 08:00:00,event_3,0.0000,6.3563,0.0000,0.5631,-0.7598,1,synthetic,synthetic_demo
2025-03-04 09:00:00,event_3,0.0000,5.9697,0.0000,0.4055,-0.6083,1,synthetic,synthetic_demo
2025-03-04 10:00:00,event_3,0.7566,6.7262,0.2980,0.7080,-0.4100,1,synthetic,synthetic_demo
2025-03-04 11:00:00,event_3,0.1683,6.4229,0.3652,0.6023,-0.2371,1,synthetic,synthetic_demo
2025-03-04 12:00:00,event_3,0.0000,6.4229,0.3689,0.4337,-0.0648,1,synthetic,synthetic_demo
2025-03-04 13:00:00,event_3,0.8581,7.2810,0.9348,0.7842,0.1506,1,synthetic,synthetic_demo
2025-03-04 14:00:00,event_3,0.9010,7.4622,1.4189,1.0601,0.3587,1,synthetic,synthetic_demo
2025-03-04 15:00:00,event_3,0.3246,7.3940,1.4728,0.9418,0.5310,1,synthetic,synthetic_demo
2025-03-04 16:00:00,event_3,0.2960,7.6900,1.5384,0.8409,0.6975,1,synthetic,synthetic_demo
2025-03-04 17:00:00,event_3,0.9986,8.0462,2.0421,1.1547,0.8874,1,synthetic,synthetic_demo
2025-03-04 18:00:00,event_3,0.0000,8.0462,1.8453,0.8314,1.0139,1,synthetic,synthetic_demo
2025-03-04 19:00:00,event_3,0.0000,8.0462,1.7315,0.5986,1.1329,1,synthetic,synthetic_demo
2025-03-04 20:00:00,event_3,0.5371,8.1093,1.9902,0.7264,1.2638,1,synthetic,synthetic_demo
2025-03-04 21:00:00,event_3,0.0968,8.2061,1.9299,0.5763,1.3536,1,synthetic,synthetic_demo
2025-03-04 22:00:00,event_3,0.0000,8.2061,1.8371,0.4149,1.4222,1,synthetic,synthetic_demo
2025-03-04 23:00:00,event_3,0.0000,7.2429,1.7714,0.2987,1.4726,1,synthetic,synthetic_demo
2025-03-05 00:00:00,event_3,0.4172,7.1410,1.9660,0.4445,1.5215,1,synthetic,synthetic_demo
2025-03-05 01:00:00,event_3,0.7421,7.8831,2.2864,0.7282,1.5581,1,synthetic,synthetic_demo
2025-03-05 02:00:00,event_3,0.2882,8.1435,2.2279,0.6829,1.5451,1,synthetic,synthetic_demo
2025-03-05 03:00:00,event_3,0.5398,8.2528,2.3094,0.7885,1.5209,1,synthetic,synthetic_demo
2025-03-05 04:00:00,event_3,0.0000,8.2528,2.0155,0.5677,1.4478,1,synthetic,synthetic_demo
2025-03-05 05:00:00,event_3,0.5148,8.7676,2.0723,0.6919,1.3804,1,synthetic,synthetic_demo
2025-03-05 06:00:00,event_3,0.0000,8.7483,1.7651,0.4982,1.2669,1,synthetic,synthetic_demo
2025-03-05 07:00:00,event_3,0.0000,8.4261,1.4973,0.3587,1.1386,1,synthetic,synthetic_demo
2025-03-05 08:00:00,event_3,0.0000,7.4391,1.2544,0.2583,0.9961,1,synthetic,synthetic_demo
2025-03-05 09:00:00,event_3,0.0229,7.4620,1.0402,0.1985,0.8416,1,synthetic,synthetic_demo
2025-03-05 10:00:00,event_3,0.0000,7.4620,0.8176,0.1429,0.6746,1,synthetic,synthetic_demo
2025-03-05 11:00:00,event_3,0.0000,6.7055,0.6014,0.1029,0.4985,1,synthetic,synthetic_demo
2025-03-05 12:00:00,event_3,0.0000,6.5372,0.3897,0.0741,0.3156,1,synthetic,synthetic_demo
2025-03-05 13:00:00,event_3,0.0000,6.5372,0.1819,0.0534,0.1286,1,synthetic,synthetic_demo
2025-03-05 14:00:00,event_3,0.5263,6.2054,0.2911,0.3279,-0.0368,1,synthetic,synthetic_demo
2025-03-05 15:00:00,event_3,0.0000,5.3045,0.0056,0.2361,-0.2305,1,synthetic,synthetic_demo
2025-03-05 16:00:00,event_3,0.0000,4.9799,0.0000,0.1700,-0.4183,1,synthetic,synthetic_demo
2025-03-05 17:00:00,event_3,0.0000,4.6839,0.0000,0.1224,-0.5978,1,synthetic,synthetic_demo
2025-03-05 18:00:00,event_3,0.6601,4.3454,0.0000,0.4512,-0.7377,1,synthetic,synthetic_demo
2025-03-05 19:00:00,event_3,0.0000,4.3454,0.0000,0.3249,-0.9020,1,synthetic,synthetic_demo
2025-03-05 20:00:00,event_3,0.0881,4.4335,0.0000,0.2823,-1.0451,1,synthetic,synthetic_demo
2025-03-05 21:00:00,event_3,0.7483,4.6446,0.0000,0.6148,-1.1415,1,synthetic,synthetic_demo
2025-03-05 22:00:00,event_3,0.0000,4.5478,0.0000,0.4427,-1.2597,1,synthetic,synthetic_demo
2025-03-05 23:00:00,event_3,0.1956,4.7434,0.0000,0.4263,-1.3453,1,synthetic,synthetic_demo
2025-04-01 00:00:00,event_4,0.0000,0.0000,0.2117,0.0000,0.2117,1,synthetic,synthetic_demo
2025-04-01 01:00:00,event_4,0.0377,0.0377,0.0473,0.0208,0.0265,1,synthetic,synthetic_demo
2025-04-01 02:00:00,event_4,0.0000,0.0377,0.0000,0.0149,-0.1611,1,synthetic,synthetic_demo
2025-04-01 03:00:00,event_4,0.0000,0.0377,0.0000,0.0108,-0.3461,1,synthetic,synthetic_demo
2025-04-01 04:00:00,event_4,0.0000,0.0377,0.0000,0.0077,-0.5256,1,synthetic,synthetic_demo
2025-04-01 05:00:00,event_4,0.9864,1.0241,0.0000,0.5481,-0.6534,1,synthetic,synthetic_demo
2025-04-01 06:00:00,event_4,0.0000,1.0241,0.0000,0.3946,-0.8258,1,synthetic,synthetic_demo
2025-04-01 07:00:00,event_4,0.5448,1.5688,0.0000,0.5837,-0.9574,1,synthetic,synthetic_demo
2025-04-01 08:00:00,event_4,0.9904,2.5593,0.0000,0.9650,-1.0580,1,synthetic,synthetic_demo
2025-04-01 09:00:00,event_4,0.1238,2.6831,0.0000,0.7629,-1.1876,1,synthetic,synthetic_demo
2025-04-01 10:00:00,event_4,0.6502,3.3333,0.0000,0.9069,-1.2699,1,synthetic,synthetic_demo
2025-04-01 11:00:00,event_4,0.0000,3.3333,0.0000,0.6530,-1.3632,1,synthetic,synthetic_demo
2025-04-01 12:00:00,event_4,0.0000,3.3333,0.0000,0.4701,-1.4287,1,synthetic,synthetic_demo
2025-04-01 13:00:00,event_4,0.7880,4.1213,0.0000,0.7719,-1.4325,1,synthetic,synthetic_demo
2025-04-01 14:00:00,event_4,0.1735,4.2948,0.0000,0.6512,-1.4468,1,synthetic,synthetic_demo
2025-04-01 15:00:00,event_4,0.0000,4.2948,0.0000,0.4689,-1.4427,1,synthetic,synthetic_demo
2025-04-01 16:00:00,event_4,0.0933,4.3881,0.0000,0.3889,-1.4073,1,synthetic,synthetic_demo
2025-04-01 17:00:00,event_4,0.0000,4.3881,0.0000,0.2800,-1.3517,1,synthetic,synthetic_demo
2025-04-01 18:00:00,event_4,3.3527,7.7408,0.9208,2.0456,-1.1248,1,synthetic,synthetic_demo
2025-04-01 19:00:00,event_4,4.4879,12.2287,3.0739,3.9412,-0.8673,1,synthetic,synthetic_demo
2025-04-01 20:00:00,event_4,6.4510,18.6797,5.8382,6.3857,-0.5475,1,synthetic,synthetic_demo
2025-04-01 21:00:00,event_4,10.0139,28.6936,9.9963,10.1054,-0.1091,1,synthetic,synthetic_demo
2025-04-01 22:00:00,event_4,12.5943,41.2880,14.5765,14.2027,0.3738,1,synthetic,synthetic_demo
2025-04-01 23:00:00,event_4,15.3800,56.6680,19.5844,18.6850,0.8994,1,synthetic,synthetic_demo
2025-04-02 00:00:00,event_4,16.9121,73.5800,24.1561,22.7548,1.4013,1,synthetic,synthetic_demo
2025-04-02 01:00:00,event_4,19.5318,93.1118,29.0597,27.1259,1.9338,1,synthetic,synthetic_demo
2025-04-02 02:00:00,event_4,20.9507,114.0248,33.4881,31.0536,2.4345,1,synthetic,synthetic_demo
2025-04-02 03:00:00,event_4,24.6194,138.6441,38.9087,35.8992,3.0095,1,synthetic,synthetic_demo
2025-04-02 04:00:00,event_4,21.4045,160.0486,40.9522,37.6199,3.3323,1,synthetic,synthetic_demo
2025-04-02 05:00:00,event_4,18.9172,178.9658,40.9929,37.4908,3.5021,1,synthetic,synthetic_demo
2025-04-02 06:00:00,event_4,17.5750,195.5545,40.2675,36.6596,3.6078,1,synthetic,synthetic_demo
2025-04-02 07:00:00,event_4,15.0981,210.6526,38.3116,34.6989,3.6127,1,synthetic,synthetic_demo
2025-04-02 08:00:00,event_4,12.3649,222.4727,35.3121,31.7839,3.5282,1,synthetic,synthetic_demo
2025-04-02 09:00:00,event_4,9.1867,230.6689,31.2908,27.9371,3.3537,1,synthetic,synthetic_demo
2025-04-02 10:00:00,event_4,7.4224,237.9675,27.3674,24.1970,3.1704,1,synthetic,synthetic_demo
2025-04-02 11:00:00,event_4,4.1085,241.4258,22.5872,19.6815,2.9057,1,synthetic,synthetic_demo
2025-04-02 12:00:00,event_4,1.6993,243.1251,17.7207,15.1053,2.6154,1,synthetic,synthetic_demo
2025-04-02 13:00:00,event_4,0.0000,243.1251,13.2067,10.8758,2.3309,1,synthetic,synthetic_demo
2025-04-02 14:00:00,event_4,0.4780,242.8151,10.2329,8.0935,2.1394,1,synthetic,synthetic_demo
2025-04-02 15:00:00,event_4,0.0000,242.6415,7.7932,5.8273,1.9659,1,synthetic,synthetic_demo
2025-04-02 16:00:00,event_4,0.5986,243.2402,6.3709,4.5249,1.8460,1,synthetic,synthetic_demo
2025-04-02 17:00:00,event_4,0.0000,243.1469,4.9638,3.2579,1.7059,1,synthetic,synthetic_demo
2025-04-02 18:00:00,event_4,0.2934,243.4403,4.0916,2.5071,1.5845,1,synthetic,synthetic_demo
2025-04-02 19:00:00,event_4,0.4159,240.5035,3.4975,2.0338,1.4637,1,synthetic,synthetic_demo
2025-04-02 20:00:00,event_4,0.0000,236.0156,2.7792,1.4644,1.3149,1,synthetic,synthetic_demo
2025-04-02 21:00:00,event_4,0.0000,229.5646,2.2145,1.0543,1.1601,1,synthetic,synthetic_demo
2025-04-02 22:00:00,event_4,0.1123,219.6630,1.8236,0.8209,1.0028,1,synthetic,synthetic_demo
2025-04-02 23:00:00,event_4,0.4583,207.5269,1.6943,0.8431,0.8512,1,synthetic,synthetic_demo
2025-04-03 00:00:00,event_4,0.7118,192.8587,1.6966,0.9985,0.6981,1,synthetic,synthetic_demo
2025-04-03 01:00:00,event_4,0.0000,175.9467,1.2194,0.7189,0.5005,1,synthetic,synthetic_demo
2025-04-03 02:00:00,event_4,0.0000,156.4149,0.8199,0.5176,0.3022,1,synthetic,synthetic_demo
2025-04-03 03:00:00,event_4,0.9862,136.4504,1.0629,0.9151,0.1478,1,synthetic,synthetic_demo
2025-04-03 04:00:00,event_4,0.0000,111.8310,0.5989,0.6589,-0.0600,1,synthetic,synthetic_demo
2025-04-03 05:00:00,event_4,0.5812,91.0078,0.5593,0.7941,-0.2348,1,synthetic,synthetic_demo
2025-04-03 06:00:00,event_4,0.0000,72.0905,0.1382,0.5717,-0.4335,1,synthetic,synthetic_demo
2025-04-03 07:00:00,event_4,0.8529,55.3684,0.2984,0.8807,-0.5823,1,synthetic,synthetic_demo
2025-04-03 08:00:00,event_4,0.0000,40.2703,0.0000,0.6341,-0.7653,1,synthetic,synthetic_demo
2025-04-03 09:00:00,event_4,0.0000,27.9054,0.0000,0.4566,-0.9301,1,synthetic,synthetic_demo
2025-04-03 10:00:00,event_4,0.0000,18.7187,0.0000,0.3287,-1.0757,1,synthetic,synthetic_demo
2025-04-03 11:00:00,event_4,0.7496,12.0459,0.0000,0.6489,-1.1684,1,synthetic,synthetic_demo
2025-04-03 12:00:00,event_4,0.5730,8.5104,0.0000,0.7824,-1.2570,1,synthetic,synthetic_demo
2025-04-03 13:00:00,event_4,0.0000,6.8112,0.0000,0.5633,-1.3531,1,synthetic,synthetic_demo
2025-04-03 14:00:00,event_4,0.3172,7.1284,0.0000,0.5801,-1.4086,1,synthetic,synthetic_demo
2025-04-03 15:00:00,event_4,0.0000,6.6504,0.0000,0.4177,-1.4557,1,synthetic,synthetic_demo
2025-04-03 16:00:00,event_4,0.0000,6.6504,0.0000,0.3007,-1.4759,1,synthetic,synthetic_demo
2025-04-03 17:00:00,event_4,0.0000,6.0518,0.0000,0.2165,-1.4701,1,synthetic,synthetic_demo
2025-04-03 18:00:00,event_4,0.7604,6.8122,0.0000,0.5741,-1.4058,1,synthetic,synthetic_demo
2025-04-03 19:00:00,event_4,0.0469,6.5657,0.0000,0.4392,-1.3582,1,synthetic,synthetic_demo
2025-04-03 20:00:00,event_4,0.0000,6.1498,0.0000,0.3162,-1.2879,1,synthetic,synthetic_demo
2025-04-03 21:00:00,event_4,0.8076,6.9574,0.0000,0.6718,-1.1588,1,synthetic,synthetic_demo
2025-04-03 22:00:00,event_4,0.0000,6.9574,0.0000,0.4837,-1.0543,1,synthetic,synthetic_demo
2025-04-03 23:00:00,event_4,0.7190,7.5641,0.0000,0.7437,-0.8969,1,synthetic,synthetic_demo
2025-04-04 00:00:00,event_4,0.0000,7.1058,0.0000,0.5355,-0.7620,1,synthetic,synthetic_demo
2025-04-04 01:00:00,event_4,0.0000,6.3940,0.0000,0.3855,-0.6099,1,synthetic,synthetic_demo
2025-04-04 02:00:00,event_4,0.0000,6.3940,0.0000,0.2776,-0.4445,1,synthetic,synthetic_demo
2025-04-04 03:00:00,event_4,0.0000,6.3940,0.0000,0.1999,-0.2693,1,synthetic,synthetic_demo
2025-04-04 04:00:00,event_4,0.7979,6.2057,0.5299,0.5828,-0.0529,1,synthetic,synthetic_demo
2025-04-04 05:00:00,event_4,0.0000,6.2057,0.5410,0.4196,0.1215,1,synthetic,synthetic_demo
2025-04-04 06:00:00,event_4,0.9924,6.6169,1.1897,0.8479,0.3417,1,synthetic,synthetic_demo
2025-04-04 07:00:00,event_4,0.0000,6.6169,1.1150,0.6105,0.5045,1,synthetic,synthetic_demo
2025-04-04 08:00:00,event_4,0.1971,5.9612,1.2221,0.5480,0.6741,1,synthetic,synthetic_demo
2025-04-04 09:00:00,event_4,0.0000,5.9612,1.2211,0.3945,0.8266,1,synthetic,synthetic_demo
2025-04-04 10:00:00,event_4,0.0000,5.9612,1.2542,0.2841,0.9701,1,synthetic,synthetic_demo
2025-04-04 11:00:00,event_4,0.5922,6.5534,1.6577,0.5302,1.1274,1,synthetic,synthetic_demo
2025-04-04 12:00:00,event_4,0.0000,5.8038,1.6180,0.3818,1.2362,1,synthetic,synthetic_demo
2025-04-04 13:00:00,event_4,0.7718,6.0026,2.0629,0.6994,1.3635,1,synthetic,synthetic_demo
2025-04-04 14:00:00,event_4,0.4479,6.4505,2.1989,0.7499,1.4490,1,synthetic,synthetic_demo
2025-04-04 15:00:00,event_4,0.2933,6.4266,2.2061,0.7013,1.5048,1,synthetic,synthetic_demo
2025-04-04 16:00:00,event_4,0.0000,6.4266,2.0312,0.5049,1.5263,1,synthetic,synthetic_demo
2025-04-04 17:00:00,event_4,0.0000,6.4266,1.8925,0.3635,1.5290,1,synthetic,synthetic_demo
2025-04-04 18:00:00,event_4,0.0000,6.4266,1.7731,0.2617,1.5114,1,synthetic,synthetic_demo
2025-04-04 19:00:00,event_4,0.0000,5.6662,1.6613,0.1885,1.4729,1,synthetic,synthetic_demo
2025-04-04 20:00:00,event_4,0.5562,6.1755,1.8793,0.4416,1.4377,1,synthetic,synthetic_demo
2025-04-04 21:00:00,event_4,0.0000,6.1755,1.6684,0.3179,1.3505,1,synthetic,synthetic_demo
2025-04-04 22:00:00,event_4,0.0000,5.3679,1.4743,0.2289,1.2453,1,synthetic,synthetic_demo
2025-04-04 23:00:00,event_4,0.0000,5.3679,1.2879,0.1648,1.1231,1,synthetic,synthetic_demo
2025-04-05 00:00:00,event_4,0.1153,4.7642,1.1721,0.1821,0.9900,1,synthetic,synthetic_demo
2025-04-05 01:00:00,event_4,0.1409,4.9051,1.0510,0.2086,0.8424,1,synthetic,synthetic_demo
2025-04-05 02:00:00,event_4,0.0000,4.9051,0.8254,0.1502,0.6752,1,synthetic,synthetic_demo
2025-04-05 03:00:00,event_4,0.0000,4.9051,0.6071,0.1081,0.4989,1,synthetic,synthetic_demo
2025-04-05 04:00:00,event_4,0.7334,5.6385,0.8294,0.4812,0.3482,1,synthetic,synthetic_demo
2025-04-05 05:00:00,event_4,0.0000,4.8406,0.4985,0.3465,0.1520,1,synthetic,synthetic_demo
2025-04-05 06:00:00,event_4,0.9519,5.7924,0.7718,0.7730,-0.0012,1,synthetic,synthetic_demo
2025-04-05 07:00:00,event_4,0.4318,5.2317,0.6081,0.7940,-0.1859,1,synthetic,synthetic_demo
2025-04-05 08:00:00,event_4,0.7725,6.0042,0.6444,0.9965,-0.3521,1,synthetic,synthetic_demo
2025-04-05 09:00:00,event_4,0.5494,6.3565,0.4937,1.0197,-0.5260,1,synthetic,synthetic_demo
2025-04-05 10:00:00,event_4,0.0000,6.3565,0.0191,0.7342,-0.7151,1,synthetic,synthetic_demo
2025-04-05 11:00:00,event_4,0.1446,6.5011,0.0000,0.6081,-0.8793,1,synthetic,synthetic_demo
2025-04-05 12:00:00,event_4,0.0000,5.9089,0.0000,0.4379,-1.0326,1,synthetic,synthetic_demo
2025-04-05 13:00:00,event_4,0.1122,6.0211,0.0000,0.3770,-1.1605,1,synthetic,synthetic_demo
2025-04-05 14:00:00,event_4,0.2674,5.5167,0.0000,0.4185,-1.2617,1,synthetic,synthetic_demo
2025-04-05 15:00:00,event_4,0.3758,5.4446,0.0000,0.5080,-1.3387,1,synthetic,synthetic_demo
2025-04-05 16:00:00,event_4,0.0000,5.1513,0.0000,0.3658,-1.4128,1,synthetic,synthetic_demo
2025-04-05 17:00:00,event_4,0.0000,5.1513,0.0000,0.2634,-1.4612,1,synthetic,synthetic_demo
2025-04-05 18:00:00,event_4,0.2234,5.3747,0.0000,0.3125,-1.4744,1,synthetic,synthetic_demo
2025-04-05 19:00:00,event_4,0.1692,5.5439,0.0000,0.3181,-1.4676,1,synthetic,synthetic_demo
2025-04-05 20:00:00,event_4,0.8073,6.3512,0.0000,0.6730,-1.4096,1,synthetic,synthetic_demo
2025-04-05 21:00:00,event_4,0.8385,6.6335,0.0000,0.9458,-1.3353,1,synthetic,synthetic_demo
2025-04-05 22:00:00,event_4,0.0000,6.6335,0.0000,0.6809,-1.2820,1,synthetic,synthetic_demo
2025-04-05 23:00:00,event_4,0.0000,6.6335,0.0000,0.4903,-1.2020,1,synthetic,synthetic_demo
2025-05-01 00:00:00,event_5,0.0000,0.0000,0.0000,0.0000,-1.1352,1,synthetic,synthetic_demo
2025-05-01 01:00:00,event_5,0.7177,0.7177,0.0000,0.3947,-1.2170,1,synthetic,synthetic_demo
2025-05-01 02:00:00,event_5,0.7640,1.4817,0.0000,0.7044,-1.2861,1,synthetic,synthetic_demo
