date,subbasin_id,streamflow_cms,quality_status,source,synthetic_demo
2004-05-20,OUTLET,0.19849,synthetic_demo,synthetic lagged rainfall response,True
2004-05-21,OUTLET,0.20999,synthetic_demo,synthetic lagged rainfall response,True
2004-05-22,OUTLET,0.20587,synthetic_demo,synthetic lagged rainfall response,True
2004-05-23,OUTLET,0.18809,synthetic_demo,synthetic lagged rainfall response,True
2004-05-24,OUTLET,0.20612,synthetic_demo,synthetic lagged rainfall response,True
2004-05-25,OUTLET,0.19521,synthetic_demo,synthetic lagged rainfall response,True
2004-05-26,OUTLET,0.21435,synthetic_demo,synthetic lagged rainfall response,True
2004-05-27,OUTLET,0.18891,synthetic_demo,synthetic lagged rainfall response,True
2004-05-28,OUTLET,0.18979,synthetic_demo,synthetic lagged rainfall response,True
2004-05-29,OUTLET,0.21344,synthetic_demo,synthetic lagged rainfall response,True
2004-05-30,OUTLET,0.19192,synthetic_demo,synthetic lagged rainfall response,True
2004-05-31,OUTLET,0.21246,synthetic_demo,synthetic lagged rainfall response,True
2004-06-01,OUTLET,0.21024,synthetic_demo,synthetic lagged rainfall response,True
2004-06-02,OUTLET,0.22156,synthetic_demo,synthetic lagged rainfall response,True
2004-06-03,OUTLET,0.22069,synthetic_demo,synthetic lagged rainfall response,True
2004-06-04,OUTLET,0.22618,synthetic_demo,synthetic lagged rainfall response,True
2004-06-05,OUTLET,0.20495,synthetic_demo,synthetic lagged rainfall response,True
2004-06-06,OUTLET,0.20831,synthetic_demo,synthetic lagged rainfall response,True
2004-06-07,OUTLET,0.21507,synthetic_demo,synthetic lagged rainfall response,True
2004-06-08,OUTLET,0.22419,synthetic_demo,synthetic lagged rainfall response,True
2004-06-09,OUTLET,0.25006,synthetic_demo,synthetic lagged rainfall response,True
2004-06-10,OUTLET,0.24573,synthetic_demo,synthetic lagged rainfall response,True
2004-06-11,OUTLET,0.24593,synthetic_demo,synthetic lagged rainfall response,True
2004-06-12,OUTLET,0.23342,synthetic_demo,synthetic lagged rainfall response,True
2004-06-13,OUTLET,0.2204,synthetic_demo,synthetic lagged rainfall response,True
2004-06-14,OUTLET,0.2396,synthetic_demo,synthetic lagged rainfall response,True
2004-06-15,OUTLET,0.24444,synthetic_demo,synthetic lagged rainfall response,True
2004-06-16,OUTLET,0.23567,synthetic_demo,synthetic lagged rainfall response,True
2004-06-17,OUTLET,0.24294,synthetic_demo,synthetic lagged rainfall response,True
2004-06-18,OUTLET,0.22655,synthetic_demo,synthetic lagged rainfall response,True
2004-06-19,OUTLET,0.22694,synthetic_demo,synthetic lagged rainfall response,True
2004-06-20,OUTLET,0.22687,synthetic_demo,synthetic lagged rainfall response,True
2004-06-21,OUTLET,0.22902,synthetic_demo,synthetic lagged rainfall response,True
2004-06-22,OUTLET,0.2418,synthetic_demo,synthetic lagged rainfall response,True
2004-06-23,OUTLET,0.25109,synthetic_demo,synthetic lagged rainfall response,True
2004-06-24,OUTLET,0.24169,synthetic_demo,synthetic lagged rainfall response,True
2004-06-25,OUTLET,0.24722,synthetic_demo,synthetic lagged rainfall response,True
2004-06-26,OUTLET,0.25346,synthetic_demo,synthetic lagged rainfall response,True
2004-06-27,OUTLET,0.24444,synthetic_demo,synthetic lagged rainfall response,True
2004-06-28,OUTLET,0.22952,synthetic_demo,synthetic lagged rainfall response,True
2004-06-29,OUTLET,0.25504,synthetic_demo,synthetic lagged rainfall response,True
2004-06-30,OUTLET,0.27682,synthetic_demo,synthetic lagged rainfall response,True
2004-07-01,OUTLET,0.28643,synthetic_demo,synthetic lagged rainfall response,True
2004-07-02,OUTLET,0.26795,synthetic_demo,synthetic lagged rainfall response,True
2004-07-03,OUTLET,0.25831,synthetic_demo,synthetic lagged rainfall response,True
2004-07-04,OUTLET,0.23627,synthetic_demo,synthetic lagged rainfall response,True
2004-07-05,OUTLET,0.24135,synthetic_demo,synthetic lagged rainfall response,True
2004-07-06,OUTLET,0.23845,synthetic_demo,synthetic lagged rainfall response,True
2004-07-07,OUTLET,0.25947,synthetic_demo,synthetic lagged rainfall response,True
2004-07-08,OUTLET,0.2677,synthetic_demo,synthetic lagged rainfall response,True
2004-07-09,OUTLET,0.2607,synthetic_demo,synthetic lagged rainfall response,True
2004-07-10,OUTLET,0.24627,synthetic_demo,synthetic lagged rainfall response,True
2004-07-11,OUTLET,0.26392,synthetic_demo,synthetic lagged rainfall response,True
2004-07-12,OUTLET,0.32466,synthetic_demo,synthetic lagged rainfall response,True
2004-07-13,OUTLET,0.33582,synthetic_demo,synthetic lagged rainfall response,True
2004-07-14,OUTLET,0.3481,synthetic_demo,synthetic lagged rainfall response,True
2004-07-15,OUTLET,0.29603,synthetic_demo,synthetic lagged rainfall response,True
2004-07-16,OUTLET,0.33936,synthetic_demo,synthetic lagged rainfall response,True
2004-07-17,OUTLET,0.3401,synthetic_demo,synthetic lagged rainfall response,True
2004-07-18,OUTLET,0.35095,synthetic_demo,synthetic lagged rainfall response,True
2004-07-19,OUTLET,0.34847,synthetic_demo,synthetic lagged rainfall response,True
2004-07-20,OUTLET,0.35107,synthetic_demo,synthetic lagged rainfall response,True
2004-07-21,OUTLET,0.35792,synthetic_demo,synthetic lagged rainfall response,True
2004-07-22,OUTLET,0.35315,synthetic_demo,synthetic lagged rainfall response,True
2004-07-23,OUTLET,0.35587,synthetic_demo,synthetic lagged rainfall response,True
2004-07-24,OUTLET,0.33766,synthetic_demo,synthetic lagged rainfall response,True
2004-07-25,OUTLET,0.33018,synthetic_demo,synthetic lagged rainfall response,True
2004-07-26,OUTLET,0.32827,synthetic_demo,synthetic lagged rainfall response,True
2004-07-27,OUTLET,0.3554,synthetic_demo,synthetic lagged rainfall response,True
2004-07-28,OUTLET,0.36384,synthetic_demo,synthetic lagged rainfall response,True
2004-07-29,OUTLET,0.36006,synthetic_demo,synthetic lagged rainfall response,True
2004-07-30,OUTLET,0.36129,synthetic_demo,synthetic lagged rainfall response,True
2004-07-31,OUTLET,0.39639,synthetic_demo,synthetic lagged rainfall response,True
2004-08-01,OUTLET,0.39134,synthetic_demo,synthetic lagged rainfall response,True
2004-08-02,OUTLET,0.39727,synthetic_demo,synthetic lagged rainfall response,True
2004-08-03,OUTLET,0.40726,synthetic_demo,synthetic lagged rainfall response,True
2004-08-04,OUTLET,0.45739,synthetic_demo,synthetic lagged rainfall response,True
2004-08-05,OUTLET,0.44732,synthetic_demo,synthetic lagged rainfall response,True
2004-08-06,OUTLET,0.43593,synthetic_demo,synthetic lagged rainfall response,True
2004-08-07,OUTLET,0.43813,synthetic_demo,synthetic lagged rainfall response,True
2004-08-08,OUTLET,0.42543,synthetic_demo,synthetic lagged rainfall response,True
2004-08-09,OUTLET,0.44467,synthetic_demo,synthetic lagged rainfall response,True
2004-08-10,OUTLET,0.45222,synthetic_demo,synthetic lagged rainfall response,True
2004-08-11,OUTLET,0.45554,synthetic_demo,synthetic lagged rainfall response,True
2004-08-12,OUTLET,0.44054,synthetic_demo,synthetic lagged rainfall response,True
2004-08-13,OUTLET,0.43416,synthetic_demo,synthetic lagged rainfall response,True
2004-08-14,OUTLET,0.41582,synthetic_demo,synthetic lagged rainfall response,True
2004-08-15,OUTLET,0.41927,synthetic_demo,synthetic lagged rainfall response,True
2004-08-16,OUTLET,0.42843,synthetic_demo,synthetic lagged rainfall response,True
2004-08-17,OUTLET,0.43304,synthetic_demo,synthetic lagged rainfall response,True
2004-08-18,OUTLET,0.43859,synthetic_demo,synthetic lagged rainfall response,True
2004-08-19,OUTLET,0.44162,synthetic_demo,synthetic lagged rainfall response,True
2004-08-20,OUTLET,0.4247,synthetic_demo,synthetic lagged rainfall response,True
2004-08-21,OUTLET,0.4224,synthetic_demo,synthetic lagged rainfall response,True
2004-08-22,OUTLET,0.42022,synthetic_demo,synthetic lagged rainfall response,True
2004-08-23,OUTLET,0.42513,synthetic_demo,synthetic lagged rainfall response,True
2004-08-24,OUTLET,0.41192,synthetic_demo,synthetic lagged rainfall response,True
2004-08-25,OUTLET,0.41826,synthetic_demo,synthetic lagged rainfall response,True
2004-08-26,OUTLET,0.40619,synthetic_demo,synthetic lagged rainfall response,True
2004-08-27,OUTLET,0.42392,synthetic_demo,synthetic lagged rainfall response,True
2004-08-28,OUTLET,0.40928,synthetic_demo,synthetic lagged rainfall response,True
2004-08-29,OUTLET,0.44035,synthetic_demo,synthetic lagged rainfall response,True
2004-08-30,OUTLET,0.43179,synthetic_demo,synthetic lagged rainfall response,True
2004-08-31,OUTLET,0.43175,synthetic_demo,synthetic lagged rainfall response,True
2004-09-01,OUTLET,0.44448,synthetic_demo,synthetic lagged rainfall response,True
2004-09-02,OUTLET,0.42514,synthetic_demo,synthetic lagged rainfall response,True
2004-09-03,OUTLET,0.43592,synthetic_demo,synthetic lagged rainfall response,True
2004-09-04,OUTLET,0.41909,synthetic_demo,synthetic lagged rainfall response,True
2004-09-05,OUTLET,0.44363,synthetic_demo,synthetic lagged rainfall response,True
2004-09-06,OUTLET,0.44521,synthetic_demo,synthetic lagged rainfall response,True
2004-09-07,OUTLET,0.45555,synthetic_demo,synthetic lagged rainfall response,True
2004-09-08,OUTLET,0.46987,synthetic_demo,synthetic lagged rainfall response,True
2004-09-09,OUTLET,0.45815,synthetic_demo,synthetic lagged rainfall response,True
2004-09-10,OUTLET,0.44415,synthetic_demo,synthetic lagged rainfall response,True
2004-09-11,OUTLET,0.45806,synthetic_demo,synthetic lagged rainfall response,True
2004-09-12,OUTLET,0.46722,synthetic_demo,synthetic lagged rainfall response,True
2004-09-13,OUTLET,0.42707,synthetic_demo,synthetic lagged rainfall response,True
2004-09-14,OUTLET,0.42025,synthetic_demo,synthetic lagged rainfall response,True
2004-09-15,OUTLET,0.43263,synthetic_demo,synthetic lagged rainfall response,True
2004-09-16,OUTLET,0.43315,synthetic_demo,synthetic lagged rainfall response,True
2004-09-17,OUTLET,0.43018,synthetic_demo,synthetic lagged rainfall response,True
2004-09-18,OUTLET,0.40553,synthetic_demo,synthetic lagged rainfall response,True
2004-09-19,OUTLET,0.44355,synthetic_demo,synthetic lagged rainfall response,True
2004-09-20,OUTLET,0.43094,synthetic_demo,synthetic lagged rainfall response,True
2004-09-21,OUTLET,0.43077,synthetic_demo,synthetic lagged rainfall response,True
2004-09-22,OUTLET,0.42551,synthetic_demo,synthetic lagged rainfall response,True
2004-09-23,OUTLET,0.42346,synthetic_demo,synthetic lagged rainfall response,True
2004-09-24,OUTLET,0.43722,synthetic_demo,synthetic lagged rainfall response,True
2004-09-25,OUTLET,0.42818,synthetic_demo,synthetic lagged rainfall response,True
2004-09-26,OUTLET,0.42821,synthetic_demo,synthetic lagged rainfall response,True
2004-09-27,OUTLET,0.42359,synthetic_demo,synthetic lagged rainfall response,True
2004-09-28,OUTLET,0.44589,synthetic_demo,synthetic lagged rainfall response,True
2004-09-29,OUTLET,0.44917,synthetic_demo,synthetic lagged rainfall response,True
2004-09-30,OUTLET,0.46638,synthetic_demo,synthetic lagged rainfall response,True
2004-10-01,OUTLET,0.48109,synthetic_demo,synthetic lagged rainfall response,True
2004-10-02,OUTLET,0.46424,synthetic_demo,synthetic lagged rainfall response,True
2004-10-03,OUTLET,0.47446,synthetic_demo,synthetic lagged rainfall response,True
2004-10-04,OUTLET,0.48977,synthetic_demo,synthetic lagged rainfall response,True
2004-10-05,OUTLET,0.49118,synthetic_demo,synthetic lagged rainfall response,True
2004-10-06,OUTLET,0.49018,synthetic_demo,synthetic lagged rainfall response,True
2004-10-07,OUTLET,0.49317,synthetic_demo,synthetic lagged rainfall response,True
2004-10-08,OUTLET,0.49673,synthetic_demo,synthetic lagged rainfall response,True
2004-10-09,OUTLET,0.50703,synthetic_demo,synthetic lagged rainfall response,True
2004-10-10,OUTLET,0.50425,synthetic_demo,synthetic lagged rainfall response,True
2004-10-11,OUTLET,0.4952,synthetic_demo,synthetic lagged rainfall response,True
2004-10-12,OUTLET,0.51056,synthetic_demo,synthetic lagged rainfall response,True
2004-10-13,OUTLET,0.4763,synthetic_demo,synthetic lagged rainfall response,True
2004-10-14,OUTLET,0.47071,synthetic_demo,synthetic lagged rainfall response,True
2004-10-15,OUTLET,0.47917,synthetic_demo,synthetic lagged rainfall response,True
2004-10-16,OUTLET,0.46663,synthetic_demo,synthetic lagged rainfall response,True
2004-10-17,OUTLET,0.46423,synthetic_demo,synthetic lagged rainfall response,True
2004-10-18,OUTLET,0.48562,synthetic_demo,synthetic lagged rainfall response,True
2004-10-19,OUTLET,0.47258,synthetic_demo,synthetic lagged rainfall response,True
2004-10-20,OUTLET,0.46797,synthetic_demo,synthetic lagged rainfall response,True
2004-10-21,OUTLET,0.49815,synthetic_demo,synthetic lagged rainfall response,True
2004-10-22,OUTLET,0.4918,synthetic_demo,synthetic lagged rainfall response,True
2004-10-23,OUTLET,0.48312,synthetic_demo,synthetic lagged rainfall response,True
2004-10-24,OUTLET,0.50471,synthetic_demo,synthetic lagged rainfall response,True
2004-10-25,OUTLET,0.4763,synthetic_demo,synthetic lagged rainfall response,True
2004-10-26,OUTLET,0.495,synthetic_demo,synthetic lagged rainfall response,True
2004-10-27,OUTLET,0.4936,synthetic_demo,synthetic lagged rainfall response,True
2004-10-28,OUTLET,0.53538,synthetic_demo,synthetic lagged rainfall response,True
2004-10-29,OUTLET,0.52044,synthetic_demo,synthetic lagged rainfall response,True
2004-10-30,OUTLET,0.49621,synthetic_demo,synthetic lagged rainfall response,True
2004-10-31,OUTLET,0.52693,synthetic_demo,synthetic lagged rainfall response,True
2004-11-01,OUTLET,0.53583,synthetic_demo,synthetic lagged rainfall response,True
2004-11-02,OUTLET,0.50093,synthetic_demo,synthetic lagged rainfall response,True
2004-11-03,OUTLET,0.49708,synthetic_demo,synthetic lagged rainfall response,True
2004-11-04,OUTLET,0.49933,synthetic_demo,synthetic lagged rainfall response,True
2004-11-05,OUTLET,0.50222,synthetic_demo,synthetic lagged rainfall response,True
2004-11-06,OUTLET,0.49309,synthetic_demo,synthetic lagged rainfall response,True
2004-11-07,OUTLET,0.49444,synthetic_demo,synthetic lagged rainfall response,True
2004-11-08,OUTLET,0.52591,synthetic_demo,synthetic lagged rainfall response,True
2004-11-09,OUTLET,0.51196,synthetic_demo,synthetic lagged rainfall response,True
2004-11-10,OUTLET,0.52606,synthetic_demo,synthetic lagged rainfall response,True
2004-11-11,OUTLET,0.54551,synthetic_demo,synthetic lagged rainfall response,True
2004-11-12,OUTLET,0.52023,synthetic_demo,synthetic lagged rainfall response,True
2004-11-13,OUTLET,0.56464,synthetic_demo,synthetic lagged rainfall response,True
2004-11-14,OUTLET,0.55446,synthetic_demo,synthetic lagged rainfall response,True
2004-11-15,OUTLET,0.55564,synthetic_demo,synthetic lagged rainfall response,True
2004-11-16,OUTLET,0.54991,synthetic_demo,synthetic lagged rainfall response,True
2004-11-17,OUTLET,0.55253,synthetic_demo,synthetic lagged rainfall response,True
2004-11-18,OUTLET,0.54779,synthetic_demo,synthetic lagged rainfall response,True
2004-11-19,OUTLET,0.54927,synthetic_demo,synthetic lagged rainfall response,True
2004-11-20,OUTLET,0.54955,synthetic_demo,synthetic lagged rainfall response,True
2004-11-21,OUTLET,0.55496,synthetic_demo,synthetic lagged rainfall response,True
2004-11-22,OUTLET,0.53415,synthetic_demo,synthetic lagged rainfall response,True
2004-11-23,OUTLET,0.53892,synthetic_demo,synthetic lagged rainfall response,True
2004-11-24,OUTLET,0.52254,synthetic_demo,synthetic lagged rainfall response,True
2004-11-25,OUTLET,0.52157,synthetic_demo,synthetic lagged rainfall response,True
2004-11-26,OUTLET,0.51743,synthetic_demo,synthetic lagged rainfall response,True
2004-11-27,OUTLET,0.52766,synthetic_demo,synthetic lagged rainfall response,True
2004-11-28,OUTLET,0.47954,synthetic_demo,synthetic lagged rainfall response,True
2004-11-29,OUTLET,0.49751,synthetic_demo,synthetic lagged rainfall response,True
2004-11-30,OUTLET,0.4901,synthetic_demo,synthetic lagged rainfall response,True
2004-12-01,OUTLET,0.4935,synthetic_demo,synthetic lagged rainfall response,True
2004-12-02,OUTLET,0.48594,synthetic_demo,synthetic lagged rainfall response,True
2004-12-03,OUTLET,0.47976,synthetic_demo,synthetic lagged rainfall response,True
2004-12-04,OUTLET,0.49874,synthetic_demo,synthetic lagged rainfall response,True
2004-12-05,OUTLET,0.44853,synthetic_demo,synthetic lagged rainfall response,True
2004-12-06,OUTLET,0.44797,synthetic_demo,synthetic lagged rainfall response,True
2004-12-07,OUTLET,0.43819,synthetic_demo,synthetic lagged rainfall response,True
2004-12-08,OUTLET,0.49252,synthetic_demo,synthetic lagged rainfall response,True
2004-12-09,OUTLET,0.48652,synthetic_demo,synthetic lagged rainfall response,True
2004-12-10,OUTLET,0.46252,synthetic_demo,synthetic lagged rainfall response,True
2004-12-11,OUTLET,0.48527,synthetic_demo,synthetic lagged rainfall response,True
2004-12-12,OUTLET,0.46367,synthetic_demo,synthetic lagged rainfall response,True
2004-12-13,OUTLET,0.46331,synthetic_demo,synthetic lagged rainfall response,True
2004-12-14,OUTLET,0.48298,synthetic_demo,synthetic lagged rainfall response,True
2004-12-15,OUTLET,0.48219,synthetic_demo,synthetic lagged rainfall response,True
2004-12-16,OUTLET,0.46636,synthetic_demo,synthetic lagged rainfall response,True
2004-12-17,OUTLET,0.47588,synthetic_demo,synthetic lagged rainfall response,True
2004-12-18,OUTLET,0.47096,synthetic_demo,synthetic lagged rainfall response,True
2004-12-19,OUTLET,0.46959,synthetic_demo,synthetic lagged rainfall response,True
2004-12-20,OUTLET,0.46903,synthetic_demo,synthetic lagged rainfall response,True
2004-12-21,OUTLET,0.47906,synthetic_demo,synthetic lagged rainfall response,True
2004-12-22,OUTLET,0.46303,synthetic_demo,synthetic lagged rainfall response,True
2004-12-23,OUTLET,0.45402,synthetic_demo,synthetic lagged rainfall response,True
2004-12-24,OUTLET,0.43945,synthetic_demo,synthetic lagged rainfall response,True
2004-12-25,OUTLET,0.45909,synthetic_demo,synthetic lagged rainfall response,True
2004-12-26,OUTLET,0.43452,synthetic_demo,synthetic lagged rainfall response,True
2004-12-27,OUTLET,0.4281,synthetic_demo,synthetic lagged rainfall response,True
2004-12-28,OUTLET,0.3933,synthetic_demo,synthetic lagged rainfall response,True
2004-12-29,OUTLET,0.37443,synthetic_demo,synthetic lagged rainfall response,True
2004-12-30,OUTLET,0.36841,synthetic_demo,synthetic lagged rainfall response,True
2004-12-31,OUTLET,0.39752,synthetic_demo,synthetic lagged rainfall response,True
2005-01-01,OUTLET,0.38501,synthetic_demo,synthetic lagged rainfall response,True
2005-01-02,OUTLET,0.40071,synthetic_demo,synthetic lagged rainfall response,True
2005-01-03,OUTLET,0.40009,synthetic_demo,synthetic lagged rainfall response,True
2005-01-04,OUTLET,0.37443,synthetic_demo,synthetic lagged rainfall response,True
2005-01-05,OUTLET,0.37645,synthetic_demo,synthetic lagged rainfall response,True
2005-01-06,OUTLET,0.39495,synthetic_demo,synthetic lagged rainfall response,True
2005-01-07,OUTLET,0.38217,synthetic_demo,synthetic lagged rainfall response,True
2005-01-08,OUTLET,0.37185,synthetic_demo,synthetic lagged rainfall response,True
2005-01-09,OUTLET,0.35256,synthetic_demo,synthetic lagged rainfall response,True
2005-01-10,OUTLET,0.37131,synthetic_demo,synthetic lagged rainfall response,True
2005-01-11,OUTLET,0.37051,synthetic_demo,synthetic lagged rainfall response,True
2005-01-12,OUTLET,0.3727,synthetic_demo,synthetic lagged rainfall response,True
2005-01-13,OUTLET,0.37077,synthetic_demo,synthetic lagged rainfall response,True
2005-01-14,OUTLET,0.33599,synthetic_demo,synthetic lagged rainfall response,True
2005-01-15,OUTLET,0.36141,synthetic_demo,synthetic lagged rainfall response,True
2005-01-16,OUTLET,0.34549,synthetic_demo,synthetic lagged rainfall response,True
2005-01-17,OUTLET,0.34496,synthetic_demo,synthetic lagged rainfall response,True
2005-01-18,OUTLET,0.3311,synthetic_demo,synthetic lagged rainfall response,True
2005-01-19,OUTLET,0.34715,synthetic_demo,synthetic lagged rainfall response,True
2005-01-20,OUTLET,0.32226,synthetic_demo,synthetic lagged rainfall response,True
2005-01-21,OUTLET,0.3421,synthetic_demo,synthetic lagged rainfall response,True
2005-01-22,OUTLET,0.31653,synthetic_demo,synthetic lagged rainfall response,True
2005-01-23,OUTLET,0.31467,synthetic_demo,synthetic lagged rainfall response,True
2005-01-24,OUTLET,0.30634,synthetic_demo,synthetic lagged rainfall response,True
2005-01-25,OUTLET,0.32387,synthetic_demo,synthetic lagged rainfall response,True
2005-01-26,OUTLET,0.3096,synthetic_demo,synthetic lagged rainfall response,True
2005-01-27,OUTLET,0.30457,synthetic_demo,synthetic lagged rainfall response,True
2005-01-28,OUTLET,0.27783,synthetic_demo,synthetic lagged rainfall response,True
2005-01-29,OUTLET,0.28654,synthetic_demo,synthetic lagged rainfall response,True
2005-01-30,OUTLET,0.27982,synthetic_demo,synthetic lagged rainfall response,True
2005-01-31,OUTLET,0.2767,synthetic_demo,synthetic lagged rainfall response,True
2005-02-01,OUTLET,0.26074,synthetic_demo,synthetic lagged rainfall response,True
2005-02-02,OUTLET,0.26937,synthetic_demo,synthetic lagged rainfall response,True
2005-02-03,OUTLET,0.26432,synthetic_demo,synthetic lagged rainfall response,True
2005-02-04,OUTLET,0.26283,synthetic_demo,synthetic lagged rainfall response,True
2005-02-05,OUTLET,0.25791,synthetic_demo,synthetic lagged rainfall response,True
2005-02-06,OUTLET,0.24906,synthetic_demo,synthetic lagged rainfall response,True
2005-02-07,OUTLET,0.26552,synthetic_demo,synthetic lagged rainfall response,True
2005-02-08,OUTLET,0.25631,synthetic_demo,synthetic lagged rainfall response,True
2005-02-09,OUTLET,0.25419,synthetic_demo,synthetic lagged rainfall response,True
2005-02-10,OUTLET,0.25288,synthetic_demo,synthetic lagged rainfall response,True
2005-02-11,OUTLET,0.26192,synthetic_demo,synthetic lagged rainfall response,True
2005-02-12,OUTLET,0.27915,synthetic_demo,synthetic lagged rainfall response,True
2005-02-13,OUTLET,0.29218,synthetic_demo,synthetic lagged rainfall response,True
2005-02-14,OUTLET,0.30566,synthetic_demo,synthetic lagged rainfall response,True
2005-02-15,OUTLET,0.29562,synthetic_demo,synthetic lagged rainfall response,True
2005-02-16,OUTLET,0.32222,synthetic_demo,synthetic lagged rainfall response,True
2005-02-17,OUTLET,0.3045,synthetic_demo,synthetic lagged rainfall response,True
2005-02-18,OUTLET,0.30472,synthetic_demo,synthetic lagged rainfall response,True
2005-02-19,OUTLET,0.29944,synthetic_demo,synthetic lagged rainfall response,True
2005-02-20,OUTLET,0.30301,synthetic_demo,synthetic lagged rainfall response,True
2005-02-21,OUTLET,0.29327,synthetic_demo,synthetic lagged rainfall response,True
2005-02-22,OUTLET,0.27645,synthetic_demo,synthetic lagged rainfall response,True
2005-02-23,OUTLET,0.30123,synthetic_demo,synthetic lagged rainfall response,True
2005-02-24,OUTLET,0.29422,synthetic_demo,synthetic lagged rainfall response,True
2005-02-25,OUTLET,0.27841,synthetic_demo,synthetic lagged rainfall response,True
2005-02-26,OUTLET,0.26783,synthetic_demo,synthetic lagged rainfall response,True
2005-02-27,OUTLET,0.26458,synthetic_demo,synthetic lagged rainfall response,True
2005-02-28,OUTLET,0.23469,synthetic_demo,synthetic lagged rainfall response,True
2005-03-01,OUTLET,0.26544,synthetic_demo,synthetic lagged rainfall response,True
2005-03-02,OUTLET,0.25453,synthetic_demo,synthetic lagged rainfall response,True
2005-03-03,OUTLET,0.26091,synthetic_demo,synthetic lagged rainfall response,True
2005-03-04,OUTLET,0.24282,synthetic_demo,synthetic lagged rainfall response,True
2005-03-05,OUTLET,0.24278,synthetic_demo,synthetic lagged rainfall response,True
2005-03-06,OUTLET,0.23783,synthetic_demo,synthetic lagged rainfall response,True
2005-03-07,OUTLET,0.24376,synthetic_demo,synthetic lagged rainfall response,True
2005-03-08,OUTLET,0.25073,synthetic_demo,synthetic lagged rainfall response,True
2005-03-09,OUTLET,0.24813,synthetic_demo,synthetic lagged rainfall response,True
2005-03-10,OUTLET,0.23466,synthetic_demo,synthetic lagged rainfall response,True
2005-03-11,OUTLET,0.24416,synthetic_demo,synthetic lagged rainfall response,True
2005-03-12,OUTLET,0.2575,synthetic_demo,synthetic lagged rainfall response,True
2005-03-13,OUTLET,0.26389,synthetic_demo,synthetic lagged rainfall response,True
2005-03-14,OUTLET,0.24828,synthetic_demo,synthetic lagged rainfall response,True
2005-03-15,OUTLET,0.25586,synthetic_demo,synthetic lagged rainfall response,True
2005-03-16,OUTLET,0.24509,synthetic_demo,synthetic lagged rainfall response,True
2005-03-17,OUTLET,0.22651,synthetic_demo,synthetic lagged rainfall response,True
2005-03-18,OUTLET,0.2424,synthetic_demo,synthetic lagged rainfall response,True
2005-03-19,OUTLET,0.21606,synthetic_demo,synthetic lagged rainfall response,True
2005-03-20,OUTLET,0.22738,synthetic_demo,synthetic lagged rainfall response,True
2005-03-21,OUTLET,0.21002,synthetic_demo,synthetic lagged rainfall response,True
2005-03-22,OUTLET,0.23138,synthetic_demo,synthetic lagged rainfall response,True
2005-03-23,OUTLET,0.205,synthetic_demo,synthetic lagged rainfall response,True
2005-03-24,OUTLET,0.22967,synthetic_demo,synthetic lagged rainfall response,True
2005-03-25,OUTLET,0.22168,synthetic_demo,synthetic lagged rainfall response,True
2005-03-26,OUTLET,0.2373,synthetic_demo,synthetic lagged rainfall response,True
2005-03-27,OUTLET,0.27215,synthetic_demo,synthetic lagged rainfall response,True
2005-03-28,OUTLET,0.24942,synthetic_demo,synthetic lagged rainfall response,True
2005-03-29,OUTLET,0.21329,synthetic_demo,synthetic lagged rainfall response,True
2005-03-30,OUTLET,0.21441,synthetic_demo,synthetic lagged rainfall response,True
2005-03-31,OUTLET,0.20611,synthetic_demo,synthetic lagged rainfall response,True
2005-04-01,OUTLET,0.19966,synthetic_demo,synthetic lagged rainfall response,True
2005-04-02,OUTLET,0.18973,synthetic_demo,synthetic lagged rainfall response,True
2005-04-03,OUTLET,0.19214,synthetic_demo,synthetic lagged rainfall response,True
2005-04-04,OUTLET,0.1965,synthetic_demo,synthetic lagged rainfall response,True
2005-04-05,OUTLET,0.20056,synthetic_demo,synthetic lagged rainfall response,True
2005-04-06,OUTLET,0.24642,synthetic_demo,synthetic lagged rainfall response,True
2005-04-07,OUTLET,0.23264,synthetic_demo,synthetic lagged rainfall response,True
2005-04-08,OUTLET,0.23279,synthetic_demo,synthetic lagged rainfall response,True
2005-04-09,OUTLET,0.23488,synthetic_demo,synthetic lagged rainfall response,True
2005-04-10,OUTLET,0.24719,synthetic_demo,synthetic lagged rainfall response,True
2005-04-11,OUTLET,0.24416,synthetic_demo,synthetic lagged rainfall response,True
2005-04-12,OUTLET,0.24164,synthetic_demo,synthetic lagged rainfall response,True
2005-04-13,OUTLET,0.22219,synthetic_demo,synthetic lagged rainfall response,True
2005-04-14,OUTLET,0.2396,synthetic_demo,synthetic lagged rainfall response,True
2005-04-15,OUTLET,0.2373,synthetic_demo,synthetic lagged rainfall response,True
2005-04-16,OUTLET,0.21905,synthetic_demo,synthetic lagged rainfall response,True
2005-04-17,OUTLET,0.22044,synthetic_demo,synthetic lagged rainfall response,True
2005-04-18,OUTLET,0.23795,synthetic_demo,synthetic lagged rainfall response,True
2005-04-19,OUTLET,0.20983,synthetic_demo,synthetic lagged rainfall response,True
2005-04-20,OUTLET,0.20285,synthetic_demo,synthetic lagged rainfall response,True
2005-04-21,OUTLET,0.21823,synthetic_demo,synthetic lagged rainfall response,True
2005-04-22,OUTLET,0.21536,synthetic_demo,synthetic lagged rainfall response,True
2005-04-23,OUTLET,0.26531,synthetic_demo,synthetic lagged rainfall response,True
2005-04-24,OUTLET,0.27284,synthetic_demo,synthetic lagged rainfall response,True
