date,subbasin_id,soil_moisture_fraction,quality_status,source,synthetic_demo
2003-11-24,SB1,0.37269,synthetic_demo,synthetic soil bucket proxy,True
2003-11-25,SB1,0.37832,synthetic_demo,synthetic soil bucket proxy,True
2003-11-26,SB1,0.37868,synthetic_demo,synthetic soil bucket proxy,True
2003-11-27,SB1,0.37086,synthetic_demo,synthetic soil bucket proxy,True
2003-11-28,SB1,0.39928,synthetic_demo,synthetic soil bucket proxy,True
2003-11-29,SB1,0.3736,synthetic_demo,synthetic soil bucket proxy,True
2003-11-30,SB1,0.35614,synthetic_demo,synthetic soil bucket proxy,True
2003-12-01,SB1,0.38103,synthetic_demo,synthetic soil bucket proxy,True
2003-12-02,SB1,0.37374,synthetic_demo,synthetic soil bucket proxy,True
2003-12-03,SB1,0.36203,synthetic_demo,synthetic soil bucket proxy,True
2003-12-04,SB1,0.36152,synthetic_demo,synthetic soil bucket proxy,True
2003-12-05,SB1,0.36529,synthetic_demo,synthetic soil bucket proxy,True
2003-12-06,SB1,0.36036,synthetic_demo,synthetic soil bucket proxy,True
2003-12-07,SB1,0.36824,synthetic_demo,synthetic soil bucket proxy,True
2003-12-08,SB1,0.35846,synthetic_demo,synthetic soil bucket proxy,True
2003-12-09,SB1,0.37722,synthetic_demo,synthetic soil bucket proxy,True
2003-12-10,SB1,0.37321,synthetic_demo,synthetic soil bucket proxy,True
2003-12-11,SB1,0.34831,synthetic_demo,synthetic soil bucket proxy,True
2003-12-12,SB1,0.37177,synthetic_demo,synthetic soil bucket proxy,True
2003-12-13,SB1,0.36299,synthetic_demo,synthetic soil bucket proxy,True
2003-12-14,SB1,0.37171,synthetic_demo,synthetic soil bucket proxy,True
2003-12-15,SB1,0.36422,synthetic_demo,synthetic soil bucket proxy,True
2003-12-16,SB1,0.35699,synthetic_demo,synthetic soil bucket proxy,True
2003-12-17,SB1,0.36557,synthetic_demo,synthetic soil bucket proxy,True
2003-12-18,SB1,0.36362,synthetic_demo,synthetic soil bucket proxy,True
2003-12-19,SB1,0.35854,synthetic_demo,synthetic soil bucket proxy,True
2003-12-20,SB1,0.35721,synthetic_demo,synthetic soil bucket proxy,True
2003-12-21,SB1,0.36083,synthetic_demo,synthetic soil bucket proxy,True
2003-12-22,SB1,0.3664,synthetic_demo,synthetic soil bucket proxy,True
2003-12-23,SB1,0.34432,synthetic_demo,synthetic soil bucket proxy,True
2003-12-24,SB1,0.36784,synthetic_demo,synthetic soil bucket proxy,True
2003-12-25,SB1,0.3554,synthetic_demo,synthetic soil bucket proxy,True
2003-12-26,SB1,0.31967,synthetic_demo,synthetic soil bucket proxy,True
2003-12-27,SB1,0.3316,synthetic_demo,synthetic soil bucket proxy,True
2003-12-28,SB1,0.30767,synthetic_demo,synthetic soil bucket proxy,True
2003-12-29,SB1,0.31373,synthetic_demo,synthetic soil bucket proxy,True
2003-12-30,SB1,0.3016,synthetic_demo,synthetic soil bucket proxy,True
2003-12-31,SB1,0.30439,synthetic_demo,synthetic soil bucket proxy,True
2004-01-01,SB1,0.30915,synthetic_demo,synthetic soil bucket proxy,True
2004-01-02,SB1,0.31018,synthetic_demo,synthetic soil bucket proxy,True
2004-01-03,SB1,0.27987,synthetic_demo,synthetic soil bucket proxy,True
2004-01-04,SB1,0.28807,synthetic_demo,synthetic soil bucket proxy,True
2004-01-05,SB1,0.25526,synthetic_demo,synthetic soil bucket proxy,True
2004-01-06,SB1,0.25462,synthetic_demo,synthetic soil bucket proxy,True
2004-01-07,SB1,0.28508,synthetic_demo,synthetic soil bucket proxy,True
2004-01-08,SB1,0.26605,synthetic_demo,synthetic soil bucket proxy,True
2004-01-09,SB1,0.24256,synthetic_demo,synthetic soil bucket proxy,True
2004-01-10,SB1,0.26346,synthetic_demo,synthetic soil bucket proxy,True
2004-01-11,SB1,0.24687,synthetic_demo,synthetic soil bucket proxy,True
2004-01-12,SB1,0.25102,synthetic_demo,synthetic soil bucket proxy,True
2004-01-13,SB1,0.25802,synthetic_demo,synthetic soil bucket proxy,True
2004-01-14,SB1,0.24634,synthetic_demo,synthetic soil bucket proxy,True
2004-01-15,SB1,0.25157,synthetic_demo,synthetic soil bucket proxy,True
2004-01-16,SB1,0.26444,synthetic_demo,synthetic soil bucket proxy,True
2004-01-17,SB1,0.25451,synthetic_demo,synthetic soil bucket proxy,True
2004-01-18,SB1,0.24468,synthetic_demo,synthetic soil bucket proxy,True
2004-01-19,SB1,0.22104,synthetic_demo,synthetic soil bucket proxy,True
2004-01-20,SB1,0.24421,synthetic_demo,synthetic soil bucket proxy,True
2004-01-21,SB1,0.22418,synthetic_demo,synthetic soil bucket proxy,True
2004-01-22,SB1,0.23695,synthetic_demo,synthetic soil bucket proxy,True
2004-01-23,SB1,0.23477,synthetic_demo,synthetic soil bucket proxy,True
2004-01-24,SB1,0.23298,synthetic_demo,synthetic soil bucket proxy,True
2004-01-25,SB1,0.23188,synthetic_demo,synthetic soil bucket proxy,True
2004-01-26,SB1,0.23195,synthetic_demo,synthetic soil bucket proxy,True
2004-01-27,SB1,0.22688,synthetic_demo,synthetic soil bucket proxy,True
2004-01-28,SB1,0.23733,synthetic_demo,synthetic soil bucket proxy,True
2004-01-29,SB1,0.23533,synthetic_demo,synthetic soil bucket proxy,True
2004-01-30,SB1,0.23606,synthetic_demo,synthetic soil bucket proxy,True
2004-01-31,SB1,0.23532,synthetic_demo,synthetic soil bucket proxy,True
2004-02-01,SB1,0.23455,synthetic_demo,synthetic soil bucket proxy,True
2004-02-02,SB1,0.22227,synthetic_demo,synthetic soil bucket proxy,True
2004-02-03,SB1,0.22417,synthetic_demo,synthetic soil bucket proxy,True
2004-02-04,SB1,0.22914,synthetic_demo,synthetic soil bucket proxy,True
2004-02-05,SB1,0.23741,synthetic_demo,synthetic soil bucket proxy,True
2004-02-06,SB1,0.22443,synthetic_demo,synthetic soil bucket proxy,True
2004-02-07,SB1,0.23512,synthetic_demo,synthetic soil bucket proxy,True
2004-02-08,SB1,0.22482,synthetic_demo,synthetic soil bucket proxy,True
2004-02-09,SB1,0.2224,synthetic_demo,synthetic soil bucket proxy,True
2004-02-10,SB1,0.22663,synthetic_demo,synthetic soil bucket proxy,True
2004-02-11,SB1,0.235,synthetic_demo,synthetic soil bucket proxy,True
2004-02-12,SB1,0.22353,synthetic_demo,synthetic soil bucket proxy,True
2004-02-13,SB1,0.22155,synthetic_demo,synthetic soil bucket proxy,True
2004-02-14,SB1,0.21814,synthetic_demo,synthetic soil bucket proxy,True
2004-02-15,SB1,0.21469,synthetic_demo,synthetic soil bucket proxy,True
2004-02-16,SB1,0.21302,synthetic_demo,synthetic soil bucket proxy,True
2004-02-17,SB1,0.2276,synthetic_demo,synthetic soil bucket proxy,True
2004-02-18,SB1,0.22279,synthetic_demo,synthetic soil bucket proxy,True
2004-02-19,SB1,0.20804,synthetic_demo,synthetic soil bucket proxy,True
2004-02-20,SB1,0.21819,synthetic_demo,synthetic soil bucket proxy,True
2004-02-21,SB1,0.21256,synthetic_demo,synthetic soil bucket proxy,True
2004-02-22,SB1,0.22448,synthetic_demo,synthetic soil bucket proxy,True
2004-02-23,SB1,0.21194,synthetic_demo,synthetic soil bucket proxy,True
2004-02-24,SB1,0.22455,synthetic_demo,synthetic soil bucket proxy,True
2004-02-25,SB1,0.22073,synthetic_demo,synthetic soil bucket proxy,True
2004-02-26,SB1,0.24049,synthetic_demo,synthetic soil bucket proxy,True
2004-02-27,SB1,0.23725,synthetic_demo,synthetic soil bucket proxy,True
2004-02-28,SB1,0.22413,synthetic_demo,synthetic soil bucket proxy,True
2004-02-29,SB1,0.2264,synthetic_demo,synthetic soil bucket proxy,True
2004-03-01,SB1,0.22783,synthetic_demo,synthetic soil bucket proxy,True
2004-03-02,SB1,0.23162,synthetic_demo,synthetic soil bucket proxy,True
2004-03-03,SB1,0.23073,synthetic_demo,synthetic soil bucket proxy,True
2004-03-04,SB1,0.22267,synthetic_demo,synthetic soil bucket proxy,True
2004-03-05,SB1,0.22553,synthetic_demo,synthetic soil bucket proxy,True
2004-03-06,SB1,0.24337,synthetic_demo,synthetic soil bucket proxy,True
2004-03-07,SB1,0.19999,synthetic_demo,synthetic soil bucket proxy,True
2004-03-08,SB1,0.20994,synthetic_demo,synthetic soil bucket proxy,True
2004-03-09,SB1,0.19477,synthetic_demo,synthetic soil bucket proxy,True
2004-03-10,SB1,0.2037,synthetic_demo,synthetic soil bucket proxy,True
2004-03-11,SB1,0.19262,synthetic_demo,synthetic soil bucket proxy,True
2004-03-12,SB1,0.1803,synthetic_demo,synthetic soil bucket proxy,True
2004-03-13,SB1,0.20354,synthetic_demo,synthetic soil bucket proxy,True
2004-03-14,SB1,0.19876,synthetic_demo,synthetic soil bucket proxy,True
2004-03-15,SB1,0.19835,synthetic_demo,synthetic soil bucket proxy,True
2004-03-16,SB1,0.19612,synthetic_demo,synthetic soil bucket proxy,True
2004-03-17,SB1,0.19056,synthetic_demo,synthetic soil bucket proxy,True
2004-03-18,SB1,0.18952,synthetic_demo,synthetic soil bucket proxy,True
2004-03-19,SB1,0.18678,synthetic_demo,synthetic soil bucket proxy,True
2004-03-20,SB1,0.19835,synthetic_demo,synthetic soil bucket proxy,True
2004-03-21,SB1,0.1994,synthetic_demo,synthetic soil bucket proxy,True
2004-03-22,SB1,0.1889,synthetic_demo,synthetic soil bucket proxy,True
2004-03-23,SB1,0.20303,synthetic_demo,synthetic soil bucket proxy,True
2004-03-24,SB1,0.1879,synthetic_demo,synthetic soil bucket proxy,True
2004-03-25,SB1,0.19708,synthetic_demo,synthetic soil bucket proxy,True
2004-03-26,SB1,0.19374,synthetic_demo,synthetic soil bucket proxy,True
2004-03-27,SB1,0.20114,synthetic_demo,synthetic soil bucket proxy,True
2004-03-28,SB1,0.18469,synthetic_demo,synthetic soil bucket proxy,True
2004-03-29,SB1,0.20055,synthetic_demo,synthetic soil bucket proxy,True
2004-03-30,SB1,0.18917,synthetic_demo,synthetic soil bucket proxy,True
2004-03-31,SB1,0.18898,synthetic_demo,synthetic soil bucket proxy,True
2004-04-01,SB1,0.18615,synthetic_demo,synthetic soil bucket proxy,True
2004-04-02,SB1,0.18614,synthetic_demo,synthetic soil bucket proxy,True
2004-04-03,SB1,0.19418,synthetic_demo,synthetic soil bucket proxy,True
2004-04-04,SB1,0.19779,synthetic_demo,synthetic soil bucket proxy,True
2004-04-05,SB1,0.20452,synthetic_demo,synthetic soil bucket proxy,True
2004-04-06,SB1,0.20279,synthetic_demo,synthetic soil bucket proxy,True
2004-04-07,SB1,0.19783,synthetic_demo,synthetic soil bucket proxy,True
2004-04-08,SB1,0.19235,synthetic_demo,synthetic soil bucket proxy,True
2004-04-09,SB1,0.20035,synthetic_demo,synthetic soil bucket proxy,True
2004-04-10,SB1,0.20277,synthetic_demo,synthetic soil bucket proxy,True
2004-04-11,SB1,0.17998,synthetic_demo,synthetic soil bucket proxy,True
2004-04-12,SB1,0.18838,synthetic_demo,synthetic soil bucket proxy,True
2004-04-13,SB1,0.20698,synthetic_demo,synthetic soil bucket proxy,True
2004-04-14,SB1,0.18585,synthetic_demo,synthetic soil bucket proxy,True
2004-04-15,SB1,0.22546,synthetic_demo,synthetic soil bucket proxy,True
2004-04-16,SB1,0.21543,synthetic_demo,synthetic soil bucket proxy,True
2004-04-17,SB1,0.22178,synthetic_demo,synthetic soil bucket proxy,True
2004-04-18,SB1,0.2199,synthetic_demo,synthetic soil bucket proxy,True
2004-04-19,SB1,0.20445,synthetic_demo,synthetic soil bucket proxy,True
2004-04-20,SB1,0.21688,synthetic_demo,synthetic soil bucket proxy,True
2004-04-21,SB1,0.20067,synthetic_demo,synthetic soil bucket proxy,True
2004-04-22,SB1,0.23173,synthetic_demo,synthetic soil bucket proxy,True
2004-04-23,SB1,0.23415,synthetic_demo,synthetic soil bucket proxy,True
2004-04-24,SB1,0.24363,synthetic_demo,synthetic soil bucket proxy,True
2004-04-25,SB1,0.24472,synthetic_demo,synthetic soil bucket proxy,True
2004-04-26,SB1,0.2591,synthetic_demo,synthetic soil bucket proxy,True
2004-04-27,SB1,0.2401,synthetic_demo,synthetic soil bucket proxy,True
2004-04-28,SB1,0.25031,synthetic_demo,synthetic soil bucket proxy,True
2004-04-29,SB1,0.24208,synthetic_demo,synthetic soil bucket proxy,True
2004-04-30,SB1,0.25349,synthetic_demo,synthetic soil bucket proxy,True
2004-05-01,SB1,0.24369,synthetic_demo,synthetic soil bucket proxy,True
2004-05-02,SB1,0.24001,synthetic_demo,synthetic soil bucket proxy,True
2004-05-03,SB1,0.23939,synthetic_demo,synthetic soil bucket proxy,True
2004-05-04,SB1,0.25423,synthetic_demo,synthetic soil bucket proxy,True
2004-05-05,SB1,0.2612,synthetic_demo,synthetic soil bucket proxy,True
2004-05-06,SB1,0.24508,synthetic_demo,synthetic soil bucket proxy,True
2004-05-07,SB1,0.25614,synthetic_demo,synthetic soil bucket proxy,True
2004-05-08,SB1,0.23644,synthetic_demo,synthetic soil bucket proxy,True
2004-05-09,SB1,0.247,synthetic_demo,synthetic soil bucket proxy,True
2004-05-10,SB1,0.25138,synthetic_demo,synthetic soil bucket proxy,True
2004-05-11,SB1,0.24712,synthetic_demo,synthetic soil bucket proxy,True
2004-05-12,SB1,0.25672,synthetic_demo,synthetic soil bucket proxy,True
2004-05-13,SB1,0.25009,synthetic_demo,synthetic soil bucket proxy,True
2004-05-14,SB1,0.25805,synthetic_demo,synthetic soil bucket proxy,True
2004-05-15,SB1,0.24697,synthetic_demo,synthetic soil bucket proxy,True
2004-05-16,SB1,0.25067,synthetic_demo,synthetic soil bucket proxy,True
2004-05-17,SB1,0.25542,synthetic_demo,synthetic soil bucket proxy,True
2004-05-18,SB1,0.28641,synthetic_demo,synthetic soil bucket proxy,True
2004-05-19,SB1,0.29002,synthetic_demo,synthetic soil bucket proxy,True
2004-05-20,SB1,0.2817,synthetic_demo,synthetic soil bucket proxy,True
2004-05-21,SB1,0.26942,synthetic_demo,synthetic soil bucket proxy,True
2004-05-22,SB1,0.26623,synthetic_demo,synthetic soil bucket proxy,True
2004-05-23,SB1,0.28555,synthetic_demo,synthetic soil bucket proxy,True
2004-05-24,SB1,0.28831,synthetic_demo,synthetic soil bucket proxy,True
2004-05-25,SB1,0.28043,synthetic_demo,synthetic soil bucket proxy,True
2004-05-26,SB1,0.2859,synthetic_demo,synthetic soil bucket proxy,True
2004-05-27,SB1,0.28052,synthetic_demo,synthetic soil bucket proxy,True
2004-05-28,SB1,0.27082,synthetic_demo,synthetic soil bucket proxy,True
2004-05-29,SB1,0.269,synthetic_demo,synthetic soil bucket proxy,True
2004-05-30,SB1,0.26732,synthetic_demo,synthetic soil bucket proxy,True
2004-05-31,SB1,0.29609,synthetic_demo,synthetic soil bucket proxy,True
2004-06-01,SB1,0.30293,synthetic_demo,synthetic soil bucket proxy,True
2004-06-02,SB1,0.29415,synthetic_demo,synthetic soil bucket proxy,True
2004-06-03,SB1,0.29974,synthetic_demo,synthetic soil bucket proxy,True
2004-06-04,SB1,0.30879,synthetic_demo,synthetic soil bucket proxy,True
2004-06-05,SB1,0.29813,synthetic_demo,synthetic soil bucket proxy,True
2004-06-06,SB1,0.30474,synthetic_demo,synthetic soil bucket proxy,True
2004-06-07,SB1,0.31085,synthetic_demo,synthetic soil bucket proxy,True
2004-06-08,SB1,0.31337,synthetic_demo,synthetic soil bucket proxy,True
2004-06-09,SB1,0.31995,synthetic_demo,synthetic soil bucket proxy,True
2004-06-10,SB1,0.3344,synthetic_demo,synthetic soil bucket proxy,True
2004-06-11,SB1,0.34179,synthetic_demo,synthetic soil bucket proxy,True
2004-06-12,SB1,0.32526,synthetic_demo,synthetic soil bucket proxy,True
2004-06-13,SB1,0.32582,synthetic_demo,synthetic soil bucket proxy,True
2004-06-14,SB1,0.3246,synthetic_demo,synthetic soil bucket proxy,True
2004-06-15,SB1,0.31309,synthetic_demo,synthetic soil bucket proxy,True
2004-06-16,SB1,0.31722,synthetic_demo,synthetic soil bucket proxy,True
2004-06-17,SB1,0.31856,synthetic_demo,synthetic soil bucket proxy,True
2004-06-18,SB1,0.30387,synthetic_demo,synthetic soil bucket proxy,True
2004-06-19,SB1,0.30236,synthetic_demo,synthetic soil bucket proxy,True
2004-06-20,SB1,0.32193,synthetic_demo,synthetic soil bucket proxy,True
2004-06-21,SB1,0.28426,synthetic_demo,synthetic soil bucket proxy,True
2004-06-22,SB1,0.29297,synthetic_demo,synthetic soil bucket proxy,True
2004-06-23,SB1,0.28389,synthetic_demo,synthetic soil bucket proxy,True
2004-06-24,SB1,0.30937,synthetic_demo,synthetic soil bucket proxy,True
2004-06-25,SB1,0.29125,synthetic_demo,synthetic soil bucket proxy,True
2004-06-26,SB1,0.28642,synthetic_demo,synthetic soil bucket proxy,True
2004-06-27,SB1,0.2811,synthetic_demo,synthetic soil bucket proxy,True
2004-06-28,SB1,0.28896,synthetic_demo,synthetic soil bucket proxy,True
2004-06-29,SB1,0.29619,synthetic_demo,synthetic soil bucket proxy,True
2004-06-30,SB1,0.32452,synthetic_demo,synthetic soil bucket proxy,True
2004-07-01,SB1,0.33186,synthetic_demo,synthetic soil bucket proxy,True
2004-07-02,SB1,0.32213,synthetic_demo,synthetic soil bucket proxy,True
2004-07-03,SB1,0.32011,synthetic_demo,synthetic soil bucket proxy,True
2004-07-04,SB1,0.31516,synthetic_demo,synthetic soil bucket proxy,True
2004-07-05,SB1,0.30568,synthetic_demo,synthetic soil bucket proxy,True
2004-07-06,SB1,0.30648,synthetic_demo,synthetic soil bucket proxy,True
2004-07-07,SB1,0.32478,synthetic_demo,synthetic soil bucket proxy,True
2004-07-08,SB1,0.32615,synthetic_demo,synthetic soil bucket proxy,True
2004-07-09,SB1,0.3226,synthetic_demo,synthetic soil bucket proxy,True
2004-07-10,SB1,0.33365,synthetic_demo,synthetic soil bucket proxy,True
2004-07-11,SB1,0.32869,synthetic_demo,synthetic soil bucket proxy,True
2004-07-12,SB1,0.35169,synthetic_demo,synthetic soil bucket proxy,True
2004-07-13,SB1,0.35704,synthetic_demo,synthetic soil bucket proxy,True
2004-07-14,SB1,0.36298,synthetic_demo,synthetic soil bucket proxy,True
2004-07-15,SB1,0.36694,synthetic_demo,synthetic soil bucket proxy,True
2004-07-16,SB1,0.39895,synthetic_demo,synthetic soil bucket proxy,True
2004-07-17,SB1,0.36858,synthetic_demo,synthetic soil bucket proxy,True
2004-07-18,SB1,0.34769,synthetic_demo,synthetic soil bucket proxy,True
2004-07-19,SB1,0.36957,synthetic_demo,synthetic soil bucket proxy,True
2004-07-20,SB1,0.38169,synthetic_demo,synthetic soil bucket proxy,True
2004-07-21,SB1,0.39506,synthetic_demo,synthetic soil bucket proxy,True
2004-07-22,SB1,0.3801,synthetic_demo,synthetic soil bucket proxy,True
2004-07-23,SB1,0.38102,synthetic_demo,synthetic soil bucket proxy,True
2004-07-24,SB1,0.3772,synthetic_demo,synthetic soil bucket proxy,True
2004-07-25,SB1,0.38037,synthetic_demo,synthetic soil bucket proxy,True
2004-07-26,SB1,0.37748,synthetic_demo,synthetic soil bucket proxy,True
2004-07-27,SB1,0.3855,synthetic_demo,synthetic soil bucket proxy,True
2004-07-28,SB1,0.41988,synthetic_demo,synthetic soil bucket proxy,True
2004-07-29,SB1,0.39589,synthetic_demo,synthetic soil bucket proxy,True
2004-07-30,SB1,0.38791,synthetic_demo,synthetic soil bucket proxy,True
2004-07-31,SB1,0.38973,synthetic_demo,synthetic soil bucket proxy,True
2004-08-01,SB1,0.39549,synthetic_demo,synthetic soil bucket proxy,True
2004-08-02,SB1,0.40984,synthetic_demo,synthetic soil bucket proxy,True
2004-08-03,SB1,0.40741,synthetic_demo,synthetic soil bucket proxy,True
2004-08-04,SB1,0.41505,synthetic_demo,synthetic soil bucket proxy,True
2004-08-05,SB1,0.42029,synthetic_demo,synthetic soil bucket proxy,True
2004-08-06,SB1,0.41535,synthetic_demo,synthetic soil bucket proxy,True
2004-08-07,SB1,0.40057,synthetic_demo,synthetic soil bucket proxy,True
2004-08-08,SB1,0.39373,synthetic_demo,synthetic soil bucket proxy,True
2004-08-09,SB1,0.40392,synthetic_demo,synthetic soil bucket proxy,True
2004-08-10,SB1,0.42388,synthetic_demo,synthetic soil bucket proxy,True
2004-08-11,SB1,0.41348,synthetic_demo,synthetic soil bucket proxy,True
2004-08-12,SB1,0.40824,synthetic_demo,synthetic soil bucket proxy,True
2004-08-13,SB1,0.41484,synthetic_demo,synthetic soil bucket proxy,True
2004-08-14,SB1,0.40422,synthetic_demo,synthetic soil bucket proxy,True
2004-08-15,SB1,0.41045,synthetic_demo,synthetic soil bucket proxy,True
2004-08-16,SB1,0.4101,synthetic_demo,synthetic soil bucket proxy,True
2004-08-17,SB1,0.3979,synthetic_demo,synthetic soil bucket proxy,True
2004-08-18,SB1,0.42398,synthetic_demo,synthetic soil bucket proxy,True
2004-08-19,SB1,0.42751,synthetic_demo,synthetic soil bucket proxy,True
2004-08-20,SB1,0.40643,synthetic_demo,synthetic soil bucket proxy,True
2004-08-21,SB1,0.42336,synthetic_demo,synthetic soil bucket proxy,True
2004-08-22,SB1,0.41774,synthetic_demo,synthetic soil bucket proxy,True
2004-08-23,SB1,0.41146,synthetic_demo,synthetic soil bucket proxy,True
2004-08-24,SB1,0.39901,synthetic_demo,synthetic soil bucket proxy,True
2004-08-25,SB1,0.40335,synthetic_demo,synthetic soil bucket proxy,True
2004-08-26,SB1,0.41579,synthetic_demo,synthetic soil bucket proxy,True
2004-08-27,SB1,0.42743,synthetic_demo,synthetic soil bucket proxy,True
2004-08-28,SB1,0.40145,synthetic_demo,synthetic soil bucket proxy,True
2004-08-29,SB1,0.40977,synthetic_demo,synthetic soil bucket proxy,True
2004-08-30,SB1,0.42893,synthetic_demo,synthetic soil bucket proxy,True
2004-08-31,SB1,0.43281,synthetic_demo,synthetic soil bucket proxy,True
2004-09-01,SB1,0.42677,synthetic_demo,synthetic soil bucket proxy,True
2004-09-02,SB1,0.43285,synthetic_demo,synthetic soil bucket proxy,True
2004-09-03,SB1,0.43249,synthetic_demo,synthetic soil bucket proxy,True
2004-09-04,SB1,0.41472,synthetic_demo,synthetic soil bucket proxy,True
2004-09-05,SB1,0.43462,synthetic_demo,synthetic soil bucket proxy,True
2004-09-06,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2004-09-07,SB1,0.4341,synthetic_demo,synthetic soil bucket proxy,True
2004-09-08,SB1,0.43426,synthetic_demo,synthetic soil bucket proxy,True
2004-09-09,SB1,0.44,synthetic_demo,synthetic soil bucket proxy,True
2004-09-10,SB1,0.398,synthetic_demo,synthetic soil bucket proxy,True
2004-09-11,SB1,0.40692,synthetic_demo,synthetic soil bucket proxy,True
2004-09-12,SB1,0.40614,synthetic_demo,synthetic soil bucket proxy,True
2004-09-13,SB1,0.39767,synthetic_demo,synthetic soil bucket proxy,True
2004-09-14,SB1,0.37655,synthetic_demo,synthetic soil bucket proxy,True
2004-09-15,SB1,0.37613,synthetic_demo,synthetic soil bucket proxy,True
2004-09-16,SB1,0.38685,synthetic_demo,synthetic soil bucket proxy,True
2004-09-17,SB1,0.37102,synthetic_demo,synthetic soil bucket proxy,True
2004-09-18,SB1,0.37154,synthetic_demo,synthetic soil bucket proxy,True
2004-09-19,SB1,0.38068,synthetic_demo,synthetic soil bucket proxy,True
2004-09-20,SB1,0.39053,synthetic_demo,synthetic soil bucket proxy,True
2004-09-21,SB1,0.39497,synthetic_demo,synthetic soil bucket proxy,True
2004-09-22,SB1,0.39682,synthetic_demo,synthetic soil bucket proxy,True
2004-09-23,SB1,0.38468,synthetic_demo,synthetic soil bucket proxy,True
2004-09-24,SB1,0.3797,synthetic_demo,synthetic soil bucket proxy,True
2004-09-25,SB1,0.35766,synthetic_demo,synthetic soil bucket proxy,True
2004-09-26,SB1,0.3763,synthetic_demo,synthetic soil bucket proxy,True
2004-09-27,SB1,0.37147,synthetic_demo,synthetic soil bucket proxy,True
2004-09-28,SB1,0.38475,synthetic_demo,synthetic soil bucket proxy,True
2004-09-29,SB1,0.37294,synthetic_demo,synthetic soil bucket proxy,True
2004-09-30,SB1,0.36459,synthetic_demo,synthetic soil bucket proxy,True
2004-10-01,SB1,0.38225,synthetic_demo,synthetic soil bucket proxy,True
2004-10-02,SB1,0.37672,synthetic_demo,synthetic soil bucket proxy,True
2004-10-03,SB1,0.3461,synthetic_demo,synthetic soil bucket proxy,True
2004-10-04,SB1,0.35943,synthetic_demo,synthetic soil bucket proxy,True
2004-10-05,SB1,0.36617,synthetic_demo,synthetic soil bucket proxy,True
2004-10-06,SB1,0.36716,synthetic_demo,synthetic soil bucket proxy,True
2004-10-07,SB1,0.3717,synthetic_demo,synthetic soil bucket proxy,True
2004-10-08,SB1,0.36014,synthetic_demo,synthetic soil bucket proxy,True
2004-10-09,SB1,0.36066,synthetic_demo,synthetic soil bucket proxy,True
2004-10-10,SB1,0.37912,synthetic_demo,synthetic soil bucket proxy,True
2004-10-11,SB1,0.36602,synthetic_demo,synthetic soil bucket proxy,True
2004-10-12,SB1,0.37936,synthetic_demo,synthetic soil bucket proxy,True
2004-10-13,SB1,0.37279,synthetic_demo,synthetic soil bucket proxy,True
2004-10-14,SB1,0.37043,synthetic_demo,synthetic soil bucket proxy,True
2004-10-15,SB1,0.38159,synthetic_demo,synthetic soil bucket proxy,True
2004-10-16,SB1,0.39046,synthetic_demo,synthetic soil bucket proxy,True
2004-10-17,SB1,0.3964,synthetic_demo,synthetic soil bucket proxy,True
2004-10-18,SB1,0.38733,synthetic_demo,synthetic soil bucket proxy,True
2004-10-19,SB1,0.40151,synthetic_demo,synthetic soil bucket proxy,True
2004-10-20,SB1,0.39814,synthetic_demo,synthetic soil bucket proxy,True
2004-10-21,SB1,0.41429,synthetic_demo,synthetic soil bucket proxy,True
2004-10-22,SB1,0.43449,synthetic_demo,synthetic soil bucket proxy,True
2004-10-23,SB1,0.41621,synthetic_demo,synthetic soil bucket proxy,True
2004-10-24,SB1,0.41253,synthetic_demo,synthetic soil bucket proxy,True
2004-10-25,SB1,0.40439,synthetic_demo,synthetic soil bucket proxy,True
2004-10-26,SB1,0.40413,synthetic_demo,synthetic soil bucket proxy,True
2004-10-27,SB1,0.4078,synthetic_demo,synthetic soil bucket proxy,True
2004-10-28,SB1,0.38403,synthetic_demo,synthetic soil bucket proxy,True
2004-10-29,SB1,0.37908,synthetic_demo,synthetic soil bucket proxy,True
2004-10-30,SB1,0.39179,synthetic_demo,synthetic soil bucket proxy,True
2004-10-31,SB1,0.37783,synthetic_demo,synthetic soil bucket proxy,True
2004-11-01,SB1,0.38406,synthetic_demo,synthetic soil bucket proxy,True
2004-11-02,SB1,0.39283,synthetic_demo,synthetic soil bucket proxy,True
2004-11-03,SB1,0.3685,synthetic_demo,synthetic soil bucket proxy,True
2004-11-04,SB1,0.35831,synthetic_demo,synthetic soil bucket proxy,True
2004-11-05,SB1,0.34529,synthetic_demo,synthetic soil bucket proxy,True
2004-11-06,SB1,0.35257,synthetic_demo,synthetic soil bucket proxy,True
2004-11-07,SB1,0.36564,synthetic_demo,synthetic soil bucket proxy,True
2004-11-08,SB1,0.38996,synthetic_demo,synthetic soil bucket proxy,True
2004-11-09,SB1,0.36989,synthetic_demo,synthetic soil bucket proxy,True
2004-11-10,SB1,0.38135,synthetic_demo,synthetic soil bucket proxy,True
2004-11-11,SB1,0.40268,synthetic_demo,synthetic soil bucket proxy,True
2004-11-12,SB1,0.37793,synthetic_demo,synthetic soil bucket proxy,True
2004-11-13,SB1,0.41072,synthetic_demo,synthetic soil bucket proxy,True
2004-11-14,SB1,0.42184,synthetic_demo,synthetic soil bucket proxy,True
2004-11-15,SB1,0.41722,synthetic_demo,synthetic soil bucket proxy,True
